标题链接,ID,名称,字段1,评分,点赞,投币,收藏,分享,播放/弹幕/追番
https://www.bilibili.com/bangumi/play/ss1650?from_spmid=666.14.0.0,BV1jx411P7s2,Fate/Zero 第一季,"时泪 / 奇幻 / 战斗 / 热血,·,2011,·,已完结, 全13话,·",9.6分,34.6万,31.7万,5.1万,29万,1.8亿播放  ·  573万弹幕  ·  529万系列追番
https://www.bilibili.com/bangumi/play/ss1512?from_spmid=666.14.0.0,BV1Lx411A7HR,路人女主的养成方法,"恋爱 / 小说改,·,2015,·,已完结, 全13话,·",9.4分,4.1万,3.4万,2052,1748,1.7亿播放  ·  324.2万弹幕  ·  575.2万系列追番
https://www.bilibili.com/bangumi/play/ss26283?from_spmid=666.14.0.0,BV1dt411h7aE,五等分的新娘,"恋爱 / 校园 / 日常 / 漫画改,·,2019,·,已完结, 全12话,·",8.9分,8.5万,8.6万,7077,1.8万,1.5亿播放  ·  249.7万弹幕  ·  595.5万系列追番
https://www.bilibili.com/bangumi/play/ss46089?from_spmid=666.14.0.0,BV1Gt421H7UN,葬送的芙莉莲,"漫画改 / 奇幻 / 治愈 / 冒险,·,2023,·,已完结, 全28话,·",9.9分,28.4万,25.2万,4.6万,9876,3.7亿播放  ·  115.5万弹幕  ·  489.7万系列追番
https://www.bilibili.com/bangumi/play/ss80512?from_spmid=666.14.0.0,BV1BPQwYzEUh,Ｄｒ．ＳＴＯＮＥ 石纪元 (第四季),"漫画改 / 科幻 / 战斗 / 热血,·,2025,·,已完结, 全12话,·",9.9分,2.5万,1.2万,2797,442,3159.1万播放  ·  10.5万弹幕  ·  503.1万系列追番
https://www.bilibili.com/bangumi/play/ss102261?from_spmid=666.14.0.0,BV1gHNJzBESR,葬送的芙莉莲 中配版,"漫画改 / 奇幻 / 治愈 / 冒险,·,2025,·,07月05日18:00开播,·",,6015,169,236,1164,22万播放  ·  371弹幕  ·  489.7万系列追番
https://www.bilibili.com/bangumi/play/ss38947?from_spmid=666.14.0.0,BV15A411w7sz,命运-冠位嘉年华,"原创 / 日常 / 搞笑 / 奇幻,·,2021,·,已完结, 全2话,·",9.8分,21.6万,7.2万,3.1万,2.9万,1600.6万播放  ·  5万弹幕  ·  599.5万系列追番
https://www.bilibili.com/bangumi/play/ss43148?from_spmid=666.14.0.0,BV1G8411p7cA,致不灭的你 第二季,"漫画改 / 奇幻 / 战斗 / 冒险,·,2022,·,已完结, 全20话,·",9.4分,6.1万,1.9万,6419,3547,3064.8万播放  ·  10.2万弹幕  ·  523.7万系列追番
https://www.bilibili.com/bangumi/play/ss4213?from_spmid=666.14.0.0,BV1yJ411R7je,JOJO的奇妙冒险 星尘远征军 埃及篇,"漫画改 / 战斗 / 奇幻 / 冒险,·,2015,·,已完结, 全24话,·",9.9分,40.7万,31.9万,2.1万,3013,2.5亿播放  ·  550.1万弹幕  ·  1024.2万系列追番
https://www.bilibili.com/bangumi/play/ss26146?from_spmid=666.14.0.0,BV1Ht41147PM,多罗罗,"热血 / 战斗 / 冒险 / 奇幻,·,2019,·,已完结, 全24话,·",9.4分,9.1万,9.7万,2.5万,5.6万,1.9亿播放  ·  149.9万弹幕  ·  471.8万追番
https://www.bilibili.com/bangumi/play/ss25510?from_spmid=666.14.0.0,BV1NW411m727,刀剑神域 Alicization,"战斗 / 架空 / 小说改 / 冒险,·,2018,·,已完结, 全24话,·",8.3分,10.5万,27.9万,1万,6.8万,2.1亿播放  ·  322.3万弹幕  ·  877.6万系列追番
https://www.bilibili.com/bangumi/play/ss34412?from_spmid=666.14.0.0,BV1Yz4y1y7ZX,魔女之旅,"小说改 / 魔法 / 奇幻 / 架空,·,2020,·,已完结, 全12话,·",9.7分,26.7万,6.2万,1.4万,758,1.3亿播放  ·  139.7万弹幕  ·  469.6万追番
https://www.bilibili.com/bangumi/play/ss3365?from_spmid=666.14.0.0,BV1Ps411Q7Ar,境界的彼方,"恋爱 / 奇幻 / 战斗,·,2013,·,已完结, 全12话,·",9.5分,19.5万,24.3万,4.3万,12.3万,6480.4万播放  ·  281.5万弹幕  ·  488万系列追番
https://www.bilibili.com/bangumi/play/ss43164?from_spmid=666.14.0.0,BV1re4y1K7su,孤独摇滚！,"漫画改 / 音乐 / 日常,·,2022,·,已完结, 全12话,·",9.9分,18.9万,11.9万,1.8万,9442,2亿播放  ·  93.6万弹幕  ·  457.6万追番
https://www.bilibili.com/bangumi/play/ss53?from_spmid=666.14.0.0,BV1UW411U7go,月刊少女野崎君,"漫画改 / 搞笑 / 校园 / 恋爱,·,2014,·,已完结, 全12话,·",9.8分,25.6万,29.2万,4.4万,13.7万,8077.8万播放  ·  148.4万弹幕  ·  455.4万追番
https://www.bilibili.com/bangumi/play/ss34405?from_spmid=666.14.0.0,BV1Jk4y1C7xi,约战狂三外传,"小说改 / 战斗 / 校园,·,2020,·,已完结, 全2话,·",9.6分,21.4万,12万,9949,758,2711.8万播放  ·  13.9万弹幕  ·  649.9万系列追番
https://www.bilibili.com/bangumi/play/ss1555?from_spmid=666.14.0.0,BV1ds411S7TV,终结的炽天使,"奇幻 / 战斗,·,2015,·,已完结, 全12话,·",8.6分,20.9万,7.4万,7.4万,3.1万,1.9亿播放  ·  289.8万弹幕  ·  533.9万系列追番
https://www.bilibili.com/bangumi/play/ss1177?from_spmid=666.14.0.0,BV1bW41197Qm,CLANNAD,"时泪 / 校园 / 治愈 / 催泪,·,2007,·,已完结, 全23话,·",9.9分,36万,41.3万,8.5万,17.1万,8383.1万播放  ·  199.2万弹幕  ·  489.4万系列追番
https://www.bilibili.com/bangumi/play/ss44865?from_spmid=666.14.0.0,BV18g4y177tH,Ｄｒ．ＳＴＯＮＥ 石纪元 (第三季),"漫画改 / 科幻 / 冒险 / 励志,·,2023,·,已完结, 全22话,·",9.8分,3.5万,1万,1348,1042,8819.5万播放  ·  25.8万弹幕  ·  503.1万系列追番
https://www.bilibili.com/bangumi/play/ss1635?from_spmid=666.14.0.0,BV1sx411V7PC,EVA 新世纪福音战士,"科幻 / 机战 / 战斗,·,1995,·,已完结, 全26话,·",9.7分,52.2万,32.5万,10.7万,3.3万,2.4亿播放  ·  339.4万弹幕  ·  525.7万系列追番
https://www.bilibili.com/bangumi/play/ss44903?from_spmid=666.14.0.0,BV1v24y1L7ro,名侦探柯南：犯人犯泽先生,"漫画改 / 日常 / 治愈 / 搞笑,·,2023,·,已完结, 全12话,·",9.6分,5万,1.1万,6908,8474,2230.4万播放  ·  2.8万弹幕  ·  869.9万系列追番
https://www.bilibili.com/bangumi/play/ss38157?from_spmid=666.14.0.0,BV1Gh411k7Rt,银魂,"漫画改 / 热血 / 搞笑 / 战斗,·,2006,·,已完结, 全201话,·",9.9分,32万,17.2万,5.5万,1.8万,6.4亿播放  ·  291.9万弹幕  ·  467.9万系列追番
https://www.bilibili.com/bangumi/play/ss6301?from_spmid=666.14.0.0,BV1kx411B7qy,Fate/Apocrypha,"热血 / 战斗 / 奇幻,·,2017,·,已完结, 全25话,·",6.0分,5.8万,5.4万,1.6万,6万,1.7亿播放  ·  365.8万弹幕  ·  437.6万追番
https://www.bilibili.com/bangumi/play/ss76110?from_spmid=666.14.0.0,BV1sqfBYuEn7,地缚少年花子君 第二季,"漫画改 / 奇幻 / 搞笑 / 校园,·,2025,·,已完结, 全12话,·",9.8分,8万,2.9万,2.6万,9750,2495.2万播放  ·  12.9万弹幕  ·  449.8万系列追番
https://www.bilibili.com/bangumi/play/ss4452?from_spmid=666.14.0.0,BV1Ab411x7n9,刀剑神域,"小说改 / 热血 / 穿越 / 奇幻,·,2012,·,已完结, 全25话,·",9.7分,45.5万,84.2万,5.7万,11.7万,2.4亿播放  ·  855.4万弹幕  ·  877.6万系列追番
https://www.bilibili.com/bangumi/play/ss844?from_spmid=666.14.0.0,BV1Kb411v7Wv,日常,"萌系 / 搞笑 / 日常 / 漫画改,·,2011,·,已完结, 全26话,·",9.9分,36.7万,26.2万,5万,12.3万,1.1亿播放  ·  140.5万弹幕  ·  432.1万追番
https://www.bilibili.com/bangumi/play/ss5058?from_spmid=666.14.0.0,BV1Ws411y7gK,路人超能100(灵能百分百),"漫画改 / 奇幻 / 热血 / 战斗,·,2016,·,已完结, 全12话,·",9.8分,17.6万,8.3万,3.4万,5.5万,1.6亿播放  ·  151.7万弹幕  ·  621.2万系列追番
https://www.bilibili.com/bangumi/play/ss1672?from_spmid=666.14.0.0,BV1Fs411r7e1,龙与虎,"少女 / 校园 / 治愈 / 催泪,·,2008,·,已完结, 全26话,·",9.7分,33.5万,46.3万,6.7万,10.8万,1.2亿播放  ·  583.9万弹幕  ·  429.2万追番
https://www.bilibili.com/bangumi/play/ss687?from_spmid=666.14.0.0,BV1oW411f77t,樱花庄的宠物女孩,"励志 / 小说改 / 恋爱 / 催泪,·,2012,·,已完结, 全24话,·",9.7分,25.6万,50.6万,3.6万,10.2万,8212.4万播放  ·  556.3万弹幕  ·  428.6万追番
https://www.bilibili.com/bangumi/play/ss26291?from_spmid=666.14.0.0,BV14b411t7d8,天使降临到我身边,"日常 / 治愈 / 漫画改 / 萌系,·,2019,·,已完结, 全13话,·",9.8分,5.2万,7.8万,3701,2.3万,9812.3万播放  ·  227.5万弹幕  ·  427.4万追番
https://www.bilibili.com/bangumi/play/ss29342?from_spmid=666.14.0.0,BV1HJ411V79i,地缚少年花子君,"漫画改 / 奇幻 / 搞笑 / 校园,·,2020,·,已完结, 全12话,·",9.4分,12.7万,11.7万,3.5万,3.2万,8978.1万播放  ·  176.6万弹幕  ·  449.8万系列追番
https://www.bilibili.com/bangumi/play/ss45487?from_spmid=666.14.0.0,BV1Xz4y1g76B,文豪野犬 第五季,"漫画改 / 奇幻 / 战斗,·,2023,·,已完结, 全11话,·",7.3分,6.9万,2.3万,1.5万,4552,3441.3万播放  ·  38.5万弹幕  ·  476.6万系列追番
https://www.bilibili.com/bangumi/play/ss5989?from_spmid=666.14.0.0,BV1Cx411Q7DC,月色真美,"校园 / 恋爱 / 治愈 / 原创,·,2017,·,已完结, 全12话,·",9.8分,16万,12.8万,4.5万,5.2万,8768.3万播放  ·  355.9万弹幕  ·  422.7万系列追番
https://www.bilibili.com/bangumi/play/ss44082?from_spmid=666.14.0.0,BV1Jx4y1F7AL,文豪野犬 第四季,"漫画改 / 战斗 / 奇幻 / 热血,·,2023,·,已完结, 全13话,·",9.7分,10.2万,4.1万,2.3万,4273,5385.1万播放  ·  27.7万弹幕  ·  476.6万系列追番
https://www.bilibili.com/bangumi/play/ss43264?from_spmid=666.14.0.0,BV1Ne4y1r7ZZ,名侦探柯南：零的日常,"治愈 / 日常,·,2022,·,已完结, 全6话,·",9.6分,5万,1.2万,8775,4647,1274.9万播放  ·  3.6万弹幕  ·  869.9万系列追番
https://www.bilibili.com/bangumi/play/ss42093?from_spmid=666.14.0.0,BV1ED4y1y72p,Ｄｒ．ＳＴＯＮＥ 石纪元 特别篇：龙水,"漫画改 / 热血 / 科幻 / 战斗,·,2022,·,已完结, 全2话,·",9.8分,5.1万,1.3万,3946,1827,972.9万播放  ·  3.3万弹幕  ·  503.1万系列追番
https://www.bilibili.com/bangumi/play/ss1588?from_spmid=666.14.0.0,BV13f4y1K7Gk,罪恶王冠,"战斗 / 奇幻 / 热血 / 架空,·,2011,·,已完结, 全22话,·",9.1分,1万,4460,808,802,9465.5万播放  ·  610.2万弹幕  ·  422.1万系列追番
https://www.bilibili.com/bangumi/play/ss6311?from_spmid=666.14.0.0,BV1Zx411B7bN,笨女孩,"搞笑 / 校园 / 漫画改,·,2017,·,已完结, 全12话,·",9.3分,41万,8.5万,5.6万,5.8万,1.6亿播放  ·  222.4万弹幕  ·  406.8万追番
https://www.bilibili.com/bangumi/play/ss22504?from_spmid=666.14.0.0,BV1eW411b7W6,卫宫家今天的饭,"日常 / 美食,·,2018,·,已完结, 全13话,·",9.8分,16.9万,11.6万,5万,6.1万,1.1亿播放  ·  118.9万弹幕  ·  406.4万追番
https://www.bilibili.com/bangumi/play/ss2731?from_spmid=666.14.0.0,BV1Us411B7jX,野良神,"奇幻 / 战斗 / 漫画改 / 神魔,·,2014,·,已完结, 全12话,·",9.5分,18.6万,25.4万,4.4万,5.2万,8529.6万播放  ·  293.8万弹幕  ·  533万系列追番
https://www.bilibili.com/bangumi/play/ss21554?from_spmid=666.14.0.0,BV1sW411i7Jo,龙王的工作！,"小说改 / 职场,·,2018,·,已完结, 全12话,·",9.1分,11万,8.4万,1.8万,4万,1.2亿播放  ·  382.3万弹幕  ·  405.7万追番
https://www.bilibili.com/bangumi/play/ss5971?from_spmid=666.14.0.0,BV1MC4y1x7Zv,路人女主的养成方法 ♭,"小说改 / 恋爱 / 校园 / 社团,·,2017,·,已完结, 全12话,·",9.7分,11.3万,2.3万,1.1万,1686,4714.2万播放  ·  44.9万弹幕  ·  575.2万系列追番
https://www.bilibili.com/bangumi/play/ss5998?from_spmid=666.14.0.0,BV1ox411Q7GZ,Re：创造主,"奇幻 / 科幻 / 穿越 / 原创,·,2017,·,已完结, 全22话,·",8.9分,10.6万,6.4万,3.1万,5.8万,1.2亿播放  ·  264.9万弹幕  ·  396.6万追番
https://www.bilibili.com/bangumi/play/ss38922?from_spmid=666.14.0.0,BV1j44y1q7Av,转生成为了只有乙女游戏破灭Flag的邪恶大小姐 第二季,"小说改 / 穿越 / 搞笑 / 恋爱,·,2021,·,已完结, 全13话,·",9.6分,23.2万,8.1万,2.4万,1266,8292.5万播放  ·  74.9万弹幕  ·  457.7万系列追番
https://www.bilibili.com/bangumi/play/ss6434?from_spmid=666.14.0.0,BV1cx411G7XG,宝石之国,"架空 / 漫画改 / 战斗 / 励志,·,2017,·,已完结, 全12话,·",9.7分,12万,5.6万,2.9万,2.9万,9693.3万播放  ·  145.8万弹幕  ·  394.1万追番
https://www.bilibili.com/bangumi/play/ss1660?from_spmid=666.14.0.0,BV1r34y1d7Wz,夏目友人帐,"奇幻 / 日常 / 治愈 / 催泪,·,2008,·,已完结, 全13话,·",9.8分,1.5万,4073,1069,819,7632.4万播放  ·  292.5万弹幕  ·  736.9万系列追番
https://www.bilibili.com/bangumi/play/ss1540?from_spmid=666.14.0.0,BV1Us411U7PV,我的青春恋爱物语果然有问题。续,"恋爱 / 小说改 / 日常 / 校园,·,2015,·,已完结, 全13话,·",9.8分,10.8万,18.7万,1.3万,1.4万,1.9亿播放  ·  378.8万弹幕  ·  775.3万系列追番
https://www.bilibili.com/bangumi/play/ss43142?from_spmid=666.14.0.0,BV1xo4y1r7XU,入间同学入魔了 第三季,"漫画改 / 搞笑 / 奇幻 / 校园,·,2022,·,已完结, 全21话,·",9.5分,4.1万,1.4万,5951,1185,4406.5万播放  ·  13.1万弹幕  ·  423万系列追番
https://www.bilibili.com/bangumi/play/ss4262?from_spmid=666.14.0.0,BV1fs41177WY,玉子市场,"萌系 / 少女 / 治愈 / 日常,·,2013,·,已完结, 全12话,·",9.8分,29.3万,26.8万,7.9万,6万,7398.9万播放  ·  225.9万弹幕  ·  499.1万系列追番
https://www.bilibili.com/bangumi/play/ss29052?from_spmid=666.14.0.0,BV1uJ411h78p,齐木楠雄的灾难 始动篇,"漫画改 / 奇幻 / 日常 / 搞笑,·,2019,·,已完结, 全6话,·",9.8分,8.7万,4.8万,5454,8827,4497.1万播放  ·  22.1万弹幕  ·  599.9万系列追番
https://www.bilibili.com/bangumi/play/ss47388?from_spmid=666.14.0.0,BV1wH4y1E7Qi,擅长捉弄的高木同学,"漫画改 / 恋爱 / 校园 / 搞笑,·,2018,·,已完结, 全12话,·",9.8分,9.8万,3万,1.4万,7037,801.7万播放  ·  3.7万弹幕  ·  392.7万系列追番
https://www.bilibili.com/bangumi/play/ss963?from_spmid=666.14.0.0,BV12s411X7w9,魔法禁书目录 第一季,"校园 / 科幻 / 热血 / 战斗,·,2008,·,已完结, 全24话,·",9.1分,19万,32.2万,2.5万,8万,1.2亿播放  ·  761.1万弹幕  ·  573.3万系列追番
https://www.bilibili.com/bangumi/play/ss36175?from_spmid=666.14.0.0,BV1By4y1H73U,Ｄｒ．ＳＴＯＮＥ 石纪元  (第二季),"漫画改 / 热血 / 科幻 / 冒险,·,2021,·,已完结, 全11话,·",9.7分,17.8万,8.3万,6382,7300,8589.9万播放  ·  42.2万弹幕  ·  503.1万系列追番
https://www.bilibili.com/bangumi/play/ss26281?from_spmid=666.14.0.0,BV11t411s7Ay,约定的梦幻岛,"漫画改 / 热血 / 冒险 / 励志,·,2019,·,已完结, 全12话,·",9.8分,12.9万,10.4万,2.5万,8.3万,9284.6万播放  ·  99.6万弹幕  ·  446.8万系列追番
https://www.bilibili.com/bangumi/play/ss27995?from_spmid=666.14.0.0,BV1b4411F7B2,平凡职业造就世界最强,"小说改 / 奇幻 / 战斗 / 冒险,·,2019,·,已完结, 全14话,·",6.1分,13.7万,8万,2.9万,1.9万,1.7亿播放  ·  181.7万弹幕  ·  381.1万追番
https://www.bilibili.com/bangumi/play/ss33055?from_spmid=666.14.0.0,BV1FT4y1G7sC,转生成为了只有乙女游戏破灭Flag的邪恶大小姐,"小说改 / 穿越 / 搞笑 / 恋爱,·,2020,·,已完结, 全12话,·",9.6分,13.1万,9.8万,2.9万,3.8万,1.3亿播放  ·  180万弹幕  ·  457.7万系列追番
https://www.bilibili.com/bangumi/play/ss26769?from_spmid=666.14.0.0,BV1Jb411K7oN,文豪野犬 第三季,"漫画改 / 战斗 / 奇幻,·,2019,·,已完结, 全12话,·",9.8分,17.8万,11.5万,3.9万,2.4万,1.1亿播放  ·  106.5万弹幕  ·  476.6万系列追番
https://www.bilibili.com/bangumi/play/ss1172?from_spmid=666.14.0.0,BV1b4411a75j,轻音少女 第一季,"音乐 / 漫画改 / 日常 / 校园,·,2009,·,已完结, 全14话,·",9.9分,35.1万,34.6万,6.2万,5.6万,9464.1万播放  ·  212.9万弹幕  ·  412.8万系列追番
https://www.bilibili.com/bangumi/play/ss27993?from_spmid=666.14.0.0,BV174411c7bz,Ｄｒ．ＳＴＯＮＥ 石纪元,"漫画改 / 科幻 / 励志 / 冒险,·,2019,·,已完结, 全24话,·",9.7分,9.3万,6.7万,1.9万,2.9万,1.9亿播放  ·  149.8万弹幕  ·  503.1万系列追番
https://www.bilibili.com/bangumi/play/ss5793?from_spmid=666.14.0.0,BV1Gs411h729,珈百璃的堕落,"日常 / 漫画改 / 神魔,·,2017,·,已完结, 全12话,·",9.6分,14.5万,7.8万,3.4万,3.9万,1.1亿播放  ·  202.7万弹幕  ·  376.7万系列追番
https://www.bilibili.com/bangumi/play/ss2539?from_spmid=666.14.0.0,BV1rx411N7Ph,魔法少女小圆,"奇幻 / 魔法 / 穿越 / 原创,·,2011,·,已完结, 全12话,·",9.8分,36.6万,21.4万,9.3万,11万,1.2亿播放  ·  278.5万弹幕  ·  454.7万系列追番
https://www.bilibili.com/bangumi/play/ss36131?from_spmid=666.14.0.0,BV1Qi4y1F7Zh,动物狂想曲 / BEASTARS 第二季,"漫画改 / 校园 / 恋爱 / 架空,·,2021,·,已完结, 全12话,·",9.1分,17.6万,8.3万,7468,1.6万,5216万播放  ·  51.9万弹幕  ·  436.7万系列追番
https://www.bilibili.com/bangumi/play/ss23856?from_spmid=666.14.0.0,BV1uW411T73L,阿宅的恋爱真难,"搞笑 / 恋爱 / 日常 / 漫画改,·,2018,·,已完结, 全11话,·",9.6分,11.4万,6.4万,3万,9.9万,8928.9万播放  ·  123.7万弹幕  ·  370万追番
https://www.bilibili.com/bangumi/play/ss5398?from_spmid=666.14.0.0,BV1sW411S7oL,JOJO的奇妙冒险 不灭钻石,"热血 / 奇幻 / 漫画改 / 战斗,·,2016,·,已完结, 全39话,·",9.8分,43万,44.8万,2.6万,9.9万,3.7亿播放  ·  909.8万弹幕  ·  1024.2万系列追番
https://www.bilibili.com/bangumi/play/ss28542?from_spmid=666.14.0.0,BV1vE411f72F,动物狂想曲 / BEASTARS,"漫画改 / 奇幻 / 恋爱 / 校园,·,2019,·,已完结, 全12话,·",9.7分,11万,11.1万,1.8万,6.1万,9736.8万播放  ·  118.5万弹幕  ·  436.7万系列追番
https://www.bilibili.com/bangumi/play/ss91305?from_spmid=666.14.0.0,BV1R7ZnYNEAE,测不准的阿波连同学 第二季,"漫画改 / 恋爱 / 日常 / 校园,·,2025,·,连载中, 每周一 21:00更新,·",9.8分,4万,1.4万,1.1万,4568,1257.5万播放  ·  4.8万弹幕  ·  376.1万系列追番
https://www.bilibili.com/bangumi/play/ss39180?from_spmid=666.14.0.0,BV1PF41137qo,测不准的阿波连同学,"漫画改 / 校园 / 恋爱 / 搞笑,·,2022,·,已完结, 全12话,·",9.7分,42.4万,23.6万,6.3万,3.2万,9443.9万播放  ·  90.4万弹幕  ·  376.1万系列追番
https://www.bilibili.com/bangumi/play/ss5069?from_spmid=666.14.0.0,BV18s411y7yc,齐木楠雄的灾难,"校园 / 搞笑 / 日常 / 漫画改,·,2016,·,已完结, 全24话,·",9.7分,11.1万,5.4万,1.8万,3.3万,2.3亿播放  ·  164.1万弹幕  ·  599.9万系列追番
https://www.bilibili.com/bangumi/play/ss4349?from_spmid=666.14.0.0,BV1nD4y1Q7CH,中二病也要谈恋爱！恋,"搞笑 / 恋爱,·,2014,·,已完结, 全13话,·",9.6分,19万,9万,4.2万,4312,8348.7万播放  ·  109.3万弹幕  ·  781.1万系列追番
https://www.bilibili.com/bangumi/play/ss2680?from_spmid=666.14.0.0,BV1ps411U7pp,男子高中生的日常,"搞笑 / 校园 / 日常 / 漫画改,·,2012,·,已完结, 全12话,·",9.8分,24.3万,25.1万,3.5万,17.7万,8952.8万播放  ·  324万弹幕  ·  363.7万系列追番
https://www.bilibili.com/bangumi/play/ss44219?from_spmid=666.14.0.0,BV1sW4y157gS,擅长捉弄的高木同学 剧场版,"漫画改 / 搞笑 / 治愈 / 恋爱,·,2022,·,已完结, 全1话,·",9.9分,17.8万,18.6万,4万,2.5万,580.9万播放  ·  7万弹幕  ·  392.7万系列追番
https://www.bilibili.com/bangumi/play/ss969?from_spmid=666.14.0.0,BV13W411f7HG,会长是女仆大人！,"日常 / 少女 / 校园 / 恋爱,·,2010,·,已完结, 全26话,·",9.8分,22.9万,24.9万,6.9万,5.7万,1.4亿播放  ·  256万弹幕  ·  356.8万追番
https://www.bilibili.com/bangumi/play/ss1523?from_spmid=666.14.0.0,BV1qs41187Lq,元气少女缘结神◎,"奇幻 / 少女 / 神魔,·,2015,·,已完结, 全12话,·",9.7分,16.5万,8.9万,8.3万,2.6万,7602.4万播放  ·  157.6万弹幕  ·  382万系列追番
https://www.bilibili.com/bangumi/play/ss28016?from_spmid=666.14.0.0,BV1x4411c7y6,女高中生的虚度日常,"搞笑 / 校园 / 漫画改 / 日常,·,2019,·,已完结, 全12话,·",9.8分,13.2万,8万,2.4万,3万,8489.6万播放  ·  113.9万弹幕  ·  352.1万追番
